DataProyectoMineria_Sexo,DataProyectoMineria_Zona,DataProyectoMineria_Departamento,DataProyectoMineria_Etario,DataProyectoMineria_Grupo,DataProyectoMineria_No_carente,DataProyectoMineria_Valor,DataProyectoMineria_Total,DataProyectoMineria_Proporción,DataProyectoMineria_Variable,DataProyectoMineria_ID,DataProyectoMineria_Nombre_dpto
Hombre,Rural,41,Menor,Venezolana,0,65.577652,65.577652,1,Sin refrigerador,4445,Huila
Hombre,Rural,41,Menor,Venezolana,65.577652,0,65.577652,0,Sin acueducto,1807,Huila
Hombre,Rural,41,Menor,Venezolana,65.577652,0,65.577652,0,Sin electricidad,5513,Huila
Hombre,Rural,41,Menor,Venezolana,65.577652,0,65.577652,0,Sin espacio exclusivo para la cocina,3377,Huila
Hombre,Rural,41,Menor,Venezolana,65.577652,0,65.577652,0,Sin paredes duraderas,6581,Huila
Hombre,Rural,41,Menor,Venezolana,65.577652,0,65.577652,0,Sin pisos duraderos,6047,Huila
Hombre,Rural,41,Menor,Venezolana,65.577652,0,65.577652,0,Sin sanitario,4979,Huila
Hombre,Rural,41,Menor,Venezolana,65.577652,0,65.577652,0,Sin suministro continuo de agua,2330,Huila
Hombre,Rural,44,Mayor,Colombiana,931.49083,88882.14,89813.63,0.989628634317531,Sin internet,3918,La Guajira
Hombre,Rural,44,Mayor,Colombiana,1072.067,21524.34,22596.4,0.952556159388221,Sin suministro continuo de agua,2336,La Guajira
Hombre,Rural,44,Mayor,Colombiana,9680.962,80132.67,89813.63,0.892210569821084,Sin alcantarillado,2850,La Guajira
Hombre,Rural,44,Mayor,Colombiana,18975.05,70838.58,89813.63,0.788728615022018,Sin recogida de basuras,1280,La Guajira
Hombre,Rural,44,Mayor,Colombiana,22596.4,67217.22,89813.63,0.748407786212404,Sin acueducto,1814,La Guajira
Hombre,Rural,44,Mayor,Colombiana,24936.489,64877.14,89813.63,0.722352943534294,Sin refrigerador,4452,La Guajira
Hombre,Rural,44,Mayor,Colombiana,25589.45,64224.174,89813.63,0.715082710719965,Sin combustible adecuado para cocinar,212,La Guajira
Hombre,Rural,44,Mayor,Colombiana,27565.67,62247.95,89813.63,0.693079101690913,Sin espacio exclusivo para la cocina,3384,La Guajira
Hombre,Rural,44,Mayor,Colombiana,35291.69,54521.94,89813.63,0.607056412261702,Sin sanitario,4986,La Guajira
Hombre,Rural,44,Mayor,Colombiana,43564.18,46249.45,89813.63,0.514949122978327,Sin pisos duraderos,6054,La Guajira
Hombre,Rural,44,Mayor,Colombiana,44695.244,45118.38,89813.63,0.502355600146659,Hacinamiento,746,La Guajira
Hombre,Rural,44,Mayor,Colombiana,45250.87,44562.76,89813.63,0.496169234001565,Sin paredes duraderas,6588,La Guajira
Hombre,Rural,44,Mayor,Colombiana,51716.24,38097.38,89813.63,0.42418261014503,Sin electricidad,5520,La Guajira
Hombre,Rural,44,Mayor,Colombiana,82025.34,567.26187,82592.6,0.00686819242886167,Sin empleo,7095,La Guajira
Hombre,Rural,44,Mayor,Retornada,0,182.25746,182.25746,1,Sin suministro continuo de agua,2337,La Guajira
Hombre,Rural,44,Mayor,Retornada,0,7916.165,7916.165,1,Sin internet,3919,La Guajira
Hombre,Rural,44,Mayor,Retornada,182.25746,7733.907,7916.165,0.976976477877861,Sin acueducto,1815,La Guajira
Hombre,Rural,44,Mayor,Retornada,191.94725,7724.217,7916.165,0.975752400309999,Sin alcantarillado,2851,La Guajira
Hombre,Rural,44,Mayor,Retornada,316.233963,7599.931,7916.165,0.960052121197575,Sin recogida de basuras,1281,La Guajira
Hombre,Rural,44,Mayor,Retornada,690.15194,7226.0127,7916.165,0.912817342741087,Sin refrigerador,4453,La Guajira
Hombre,Rural,44,Mayor,Retornada,772.33058,7143.834,7916.165,0.902436217537153,Sin combustible adecuado para cocinar,213,La Guajira
Hombre,Rural,44,Mayor,Retornada,778.20875,7137.956,7916.165,0.901693686273593,Sin espacio exclusivo para la cocina,3385,La Guajira
Hombre,Rural,44,Mayor,Retornada,1020.483,6895.6814,7916.165,0.871088639511683,Sin sanitario,4987,La Guajira
Hombre,Rural,44,Mayor,Retornada,1904.138,6012.026,7916.165,0.759461936430077,Sin paredes duraderas,6589,La Guajira
Hombre,Rural,44,Mayor,Retornada,2199.577,5716.587,7916.165,0.722140960932472,Sin pisos duraderos,6055,La Guajira
Hombre,Rural,44,Mayor,Retornada,3097.037,4819.128,7916.165,0.608770534722306,Sin electricidad,5521,La Guajira
Hombre,Rural,44,Mayor,Retornada,3120.497,4795.668,7916.165,0.605806978505375,Hacinamiento,747,La Guajira
Hombre,Rural,44,Mayor,Retornada,7613.281,73.966522,7687.248,0.00962197681146751,Sin empleo,7096,La Guajira
Hombre,Rural,44,Mayor,Venezolana,178.35909,9688.399,9866.758,0.981923241656479,Sin internet,3920,La Guajira
Hombre,Rural,44,Mayor,Venezolana,245.48359,1013.552,1259.036,0.805022255122173,Sin suministro continuo de agua,2338,La Guajira
Hombre,Rural,44,Mayor,Venezolana,514.00859,9352.749,9866.758,0.947904975474213,Sin refrigerador,4454,La Guajira
Hombre,Rural,44,Mayor,Venezolana,614.54246,9252.215,9866.758,0.937715813036055,Sin alcantarillado,2852,La Guajira
Hombre,Rural,44,Mayor,Venezolana,1259.036,8607.722,9866.758,0.872396181197512,Sin acueducto,1816,La Guajira
Hombre,Rural,44,Mayor,Venezolana,1861.218,8005.539,9866.758,0.811364685340413,Sin espacio exclusivo para la cocina,3386,La Guajira
Hombre,Rural,44,Mayor,Venezolana,2484.747,7382.011,9866.758,0.748169864914088,Sin combustible adecuado para cocinar,214,La Guajira
Hombre,Rural,44,Mayor,Venezolana,2548.107,7318.6507,9866.758,0.741748272330182,Sin recogida de basuras,1282,La Guajira
Hombre,Rural,44,Mayor,Venezolana,3980.5648,5886.193,9866.758,0.596568092579143,Sin sanitario,4988,La Guajira
Hombre,Rural,44,Mayor,Venezolana,4321.06,5545.697,9866.758,0.56205868229463,Hacinamiento,748,La Guajira
Hombre,Rural,44,Mayor,Venezolana,5398.458,4468.3,9866.758,0.452864051190878,Sin paredes duraderas,6590,La Guajira
Hombre,Rural,44,Mayor,Venezolana,5471.454,4395.304,9866.758,0.445465876430738,Sin pisos duraderos,6056,La Guajira
Hombre,Rural,44,Mayor,Venezolana,6182.077,3684.681,9866.758,0.373443941768917,Sin electricidad,5522,La Guajira
Hombre,Rural,44,Mayor,Venezolana,9790.149,0,9790.149,0,Sin empleo,7097,La Guajira
Hombre,Rural,44,Menor,Colombiana,799.06981,85892.97,86692.04,0.990782660091976,Sin internet,3915,La Guajira
Hombre,Rural,44,Menor,Colombiana,903.5407,17760.15,18663.69,0.951588351499623,Sin suministro continuo de agua,2334,La Guajira
Hombre,Rural,44,Menor,Colombiana,6142.725,80549.31,86692.04,0.929143090876625,Sin alcantarillado,2847,La Guajira
Hombre,Rural,44,Menor,Colombiana,11466.21,0,11466.21,0,Sin empleo,7092,La Guajira
Hombre,Rural,44,Menor,Colombiana,14882.09,71809.95,86692.04,0.828333835494009,Sin recogida de basuras,1277,La Guajira
Hombre,Rural,44,Menor,Colombiana,15846.82,70845.22,86692.04,0.817205593500857,Hacinamiento,743,La Guajira
Hombre,Rural,44,Menor,Colombiana,18663.69,68028.34,86692.04,0.784712644897963,Sin acueducto,1811,La Guajira
Hombre,Rural,44,Menor,Colombiana,20481.57,66210.46,86692.04,0.763743245631318,Sin refrigerador,4449,La Guajira
Hombre,Rural,44,Menor,Colombiana,21522.55,65169.49,86692.04,0.751735568801934,Sin espacio exclusivo para la cocina,3381,La Guajira
Hombre,Rural,44,Menor,Colombiana,21891.592,64800.44,86692.04,0.747478545896486,Sin combustible adecuado para cocinar,209,La Guajira
Hombre,Rural,44,Menor,Colombiana,25647.32,61044.72,86692.04,0.704155998636092,Sin sanitario,4983,La Guajira
Hombre,Rural,44,Menor,Colombiana,36369.16,50322.87,86692.04,0.580478553740344,Sin paredes duraderas,6585,La Guajira
Hombre,Rural,44,Menor,Colombiana,36410.6,50281.43,86692.04,0.580000539841951,Sin pisos duraderos,6051,La Guajira
Hombre,Rural,44,Menor,Colombiana,48446.11,38245.93,86692.04,0.441170031296991,Sin electricidad,5517,La Guajira
Hombre,Rural,44,Menor,Retornada,0,2365.256,2365.256,1,Hacinamiento,744,La Guajira
Hombre,Rural,44,Menor,Retornada,0,2365.256,2365.256,1,Sin acueducto,1812,La Guajira
Hombre,Rural,44,Menor,Retornada,0,2365.256,2365.256,1,Sin alcantarillado,2848,La Guajira
Hombre,Rural,44,Menor,Retornada,0,2365.256,2365.256,1,Sin internet,3916,La Guajira
Hombre,Rural,44,Menor,Retornada,0,2365.256,2365.256,1,Sin recogida de basuras,1278,La Guajira
Hombre,Rural,44,Menor,Retornada,0,2365.256,2365.256,1,Sin refrigerador,4450,La Guajira
Hombre,Rural,44,Menor,Retornada,142.30504,2222.951,2365.256,0.939835265189054,Sin paredes duraderas,6586,La Guajira
Hombre,Rural,44,Menor,Retornada,410.62923,0,410.62923,0,Sin empleo,7093,La Guajira
Hombre,Rural,44,Menor,Retornada,506.41681,1858.839,2365.256,0.785893366299462,Sin combustible adecuado para cocinar,210,La Guajira
Hombre,Rural,44,Menor,Retornada,506.41681,1858.839,2365.256,0.785893366299462,Sin electricidad,5518,La Guajira
Hombre,Rural,44,Menor,Retornada,506.41681,1858.839,2365.256,0.785893366299462,Sin sanitario,4984,La Guajira
Hombre,Rural,44,Menor,Retornada,792.93112,1572.324,2365.256,0.664758487030579,Sin espacio exclusivo para la cocina,3382,La Guajira
Hombre,Rural,44,Menor,Retornada,793.90785,1571.348,2365.256,0.664345846707502,Sin pisos duraderos,6052,La Guajira
Hombre,Rural,44,Menor,Venezolana,132.41693,664.13613,796.55306,0.833762574460514,Sin suministro continuo de agua,2335,La Guajira
Hombre,Rural,44,Menor,Venezolana,178.35909,8795.157,8973.516,0.980123844432884,Sin internet,3917,La Guajira
Hombre,Rural,44,Menor,Venezolana,468.03698,8505.479,8973.516,0.947842406477015,Sin alcantarillado,2849,La Guajira
Hombre,Rural,44,Menor,Venezolana,796.55306,8176.963,8973.516,0.911232899122262,Sin acueducto,1813,La Guajira
Hombre,Rural,44,Menor,Venezolana,893.65979,8079.856,8973.516,0.900411388356582,Sin refrigerador,4451,La Guajira
Hombre,Rural,44,Menor,Venezolana,1022.286,7951.23,8973.516,0.886077430518874,Sin combustible adecuado para cocinar,211,La Guajira
Hombre,Rural,44,Menor,Venezolana,1059.565,0,1059.565,0,Sin empleo,7094,La Guajira
Hombre,Rural,44,Menor,Venezolana,1210.927,7762.589,8973.516,0.865055458752177,Sin recogida de basuras,1279,La Guajira
Hombre,Rural,44,Menor,Venezolana,1746.544,7226.973,8973.516,0.805366926408779,Sin espacio exclusivo para la cocina,3383,La Guajira
Hombre,Rural,44,Menor,Venezolana,2161.853,6811.663,8973.516,0.759085179098137,Sin sanitario,4985,La Guajira
Hombre,Rural,44,Menor,Venezolana,2295.25,6678.266,8973.516,0.744219545605089,Hacinamiento,745,La Guajira
Hombre,Rural,44,Menor,Venezolana,4084.117,4889.399,8973.516,0.544869926124832,Sin electricidad,5519,La Guajira
Hombre,Rural,44,Menor,Venezolana,4426.135,4547.3816,8973.516,0.506755835728158,Sin pisos duraderos,6053,La Guajira
Hombre,Rural,44,Menor,Venezolana,4473.348,4500.168,8973.516,0.50149439751375,Sin paredes duraderas,6587,La Guajira
Hombre,Rural,47,Mayor,Colombiana,2749.77,112297.7,115047.5,0.97609856798279,Sin internet,3923,Magdalena
Hombre,Rural,47,Mayor,Colombiana,3386.97,52851.85,56238.82,0.939775229992379,Sin suministro continuo de agua,2341,Magdalena
Hombre,Rural,47,Mayor,Colombiana,6385.556,108662,115047.5,0.944496838262457,Sin alcantarillado,2855,Magdalena
Hombre,Rural,47,Mayor,Colombiana,41021.69,74025.83,115047.5,0.643437102066538,Sin espacio exclusivo para la cocina,3389,Magdalena
Hombre,Rural,47,Mayor,Colombiana,44943.88,70103.64,115047.5,0.609345183511158,Sin recogida de basuras,1285,Magdalena
Hombre,Rural,47,Mayor,Colombiana,56238.82,58808.69,115047.5,0.511168778113388,Sin acueducto,1819,Magdalena
Hombre,Rural,47,Mayor,Colombiana,57473.26,57574.26,115047.5,0.500439036050327,Sin combustible adecuado para cocinar,217,Magdalena
Hombre,Rural,47,Mayor,Colombiana,58667.53,56379.98,115047.5,0.490058280275538,Sin refrigerador,4457,Magdalena
Hombre,Rural,47,Mayor,Colombiana,63922.03,51125.49,115047.5,0.444385927551663,Hacinamiento,751,Magdalena
Hombre,Rural,47,Mayor,Colombiana,78609.082,36438.433,115047.5,0.31672511788609,Sin pisos duraderos,6059,Magdalena
Hombre,Rural,47,Mayor,Colombiana,79610.4,35437.12,115047.5,0.308021643234316,Sin sanitario,4991,Magdalena
Hombre,Rural,47,Mayor,Colombiana,98113.47,16934.05,115047.5,0.14719181207762,Sin paredes duraderas,6593,Magdalena
Hombre,Rural,47,Mayor,Colombiana,99272.17,2596.428,101868.6,0.0254880110259687,Sin empleo,7100,Magdalena
Hombre,Rural,47,Mayor,Colombiana,100475.4,14572.09,115047.5,0.126661509376562,Sin electricidad,5525,Magdalena
Hombre,Rural,47,Mayor,Retornada,0,421.14188,421.14188,1,Sin suministro continuo de agua,2342,Magdalena
Hombre,Rural,47,Mayor,Retornada,0,1518.348,1518.348,1,Sin alcantarillado,2856,Magdalena
Hombre,Rural,47,Mayor,Retornada,0,1518.348,1518.348,1,Sin internet,3924,Magdalena
Hombre,Rural,47,Mayor,Retornada,421.14188,1097.206,1518.348,0.722631438905969,Sin acueducto,1820,Magdalena
Hombre,Rural,47,Mayor,Retornada,481.21957,1037.128,1518.348,0.683063434733012,Sin recogida de basuras,1286,Magdalena
Hombre,Rural,47,Mayor,Retornada,709.63557,808.71194,1518.348,0.532626209538261,Sin combustible adecuado para cocinar,218,Magdalena
Hombre,Rural,47,Mayor,Retornada,781.586689,736.76082,1518.348,0.485238443360811,Sin refrigerador,4458,Magdalena
Hombre,Rural,47,Mayor,Retornada,795.612648,722.73486,1518.348,0.476000798235978,Sin espacio exclusivo para la cocina,3390,Magdalena
Hombre,Rural,47,Mayor,Retornada,1014.419,503.92803,1518.348,0.331892313224636,Hacinamiento,752,Magdalena
Hombre,Rural,47,Mayor,Retornada,1140.443,377.90446,1518.348,0.248891861417804,Sin pisos duraderos,6060,Magdalena
Hombre,Rural,47,Mayor,Retornada,1140.443,377.90446,1518.348,0.248891861417804,Sin sanitario,4992,Magdalena
Hombre,Rural,47,Mayor,Retornada,1222.917,0,1222.917,0,Sin empleo,7101,Magdalena
Hombre,Rural,47,Mayor,Retornada,1276.659,241.68893,1518.348,0.159178877306125,Sin paredes duraderas,6594,Magdalena
Hombre,Rural,47,Mayor,Retornada,1518.348,0,1518.348,0,Sin electricidad,5526,Magdalena
Hombre,Rural,47,Mayor,Venezolana,0,621.41573,621.41573,1,Sin suministro continuo de agua,2343,Magdalena
Hombre,Rural,47,Mayor,Venezolana,0,2813.907,2813.907,1,Sin alcantarillado,2857,Magdalena
Hombre,Rural,47,Mayor,Venezolana,0,2813.907,2813.907,1,Sin internet,3925,Magdalena
Hombre,Rural,47,Mayor,Venezolana,621.41573,2192.491,2813.907,0.779162566495623,Sin acueducto,1821,Magdalena
Hombre,Rural,47,Mayor,Venezolana,680.9844,2132.922,2813.907,0.757993068001181,Sin refrigerador,4459,Magdalena
Hombre,Rural,47,Mayor,Venezolana,953.1107,1860.796,2813.907,0.661285536444524,Sin recogida de basuras,1287,Magdalena
Hombre,Rural,47,Mayor,Venezolana,993.49841,1820.408,2813.907,0.646932538992937,Sin combustible adecuado para cocinar,219,Magdalena
Hombre,Rural,47,Mayor,Venezolana,1353.4449,1460.462,2813.907,0.519015731507829,Sin espacio exclusivo para la cocina,3391,Magdalena
Hombre,Rural,47,Mayor,Venezolana,1418.299,1395.608,2813.907,0.495968061488884,Hacinamiento,753,Magdalena
Hombre,Rural,47,Mayor,Venezolana,2003.642,810.26453,2813.907,0.287950003322782,Sin sanitario,4993,Magdalena
Hombre,Rural,47,Mayor,Venezolana,2044.029,769.87764,2813.907,0.273597400340523,Sin pisos duraderos,6061,Magdalena
Hombre,Rural,47,Mayor,Venezolana,2480.366,333.5406,2813.907,0.118532915266922,Sin paredes duraderas,6595,Magdalena
Hombre,Rural,47,Mayor,Venezolana,2650.001,163.90598,2813.907,0.0582485419738463,Sin electricidad,5527,Magdalena
Hombre,Rural,47,Mayor,Venezolana,2675.674,138.23296,2813.907,0.0491249213282457,Sin empleo,7102,Magdalena
Hombre,Rural,47,Menor,Colombiana,1185.848,78065.42,79251.27,0.985036832848231,Sin internet,3921,Magdalena
Hombre,Rural,47,Menor,Colombiana,2633.967,0,2633.967,0,Sin empleo,7098,Magdalena
Hombre,Rural,47,Menor,Colombiana,2666.2384,34993.01,37659.25,0.929200926731148,Sin suministro continuo de agua,2339,Magdalena
Hombre,Rural,47,Menor,Colombiana,5092.126,74159.14,79251.27,0.935747023360004,Sin alcantarillado,2853,Magdalena
Hombre,Rural,47,Menor,Colombiana,25394.65,53856.614,79251.27,0.679567835316709,Hacinamiento,749,Magdalena
Hombre,Rural,47,Menor,Colombiana,27068.32,52182.94,79251.27,0.658449258920393,Sin espacio exclusivo para la cocina,3387,Magdalena
Hombre,Rural,47,Menor,Colombiana,29147.84,50103.423,79251.27,0.632209717270146,Sin recogida de basuras,1283,Magdalena
Hombre,Rural,47,Menor,Colombiana,37659.25,41592.02,79251.27,0.524812031403408,Sin acueducto,1817,Magdalena
Hombre,Rural,47,Menor,Colombiana,38139.63,41111.64,79251.27,0.518750551252996,Sin combustible adecuado para cocinar,215,Magdalena
Hombre,Rural,47,Menor,Colombiana,43233.21,36018.06,79251.27,0.454479278376233,Sin refrigerador,4455,Magdalena
Hombre,Rural,47,Menor,Colombiana,51269.4,27981.86,79251.27,0.353077748785603,Sin pisos duraderos,6057,Magdalena
Hombre,Rural,47,Menor,Colombiana,53255.49,25995.78,79251.27,0.328017204014522,Sin sanitario,4989,Magdalena
Hombre,Rural,47,Menor,Colombiana,65203.39,14047.877,79251.27,0.177257437010158,Sin paredes duraderas,6591,Magdalena
Hombre,Rural,47,Menor,Colombiana,69802.28,9448.983,79251.27,0.119228158741179,Sin electricidad,5523,Magdalena
Hombre,Rural,47,Menor,Venezolana,0,591.10712,591.10712,1,Sin suministro continuo de agua,2340,Magdalena
Hombre,Rural,47,Menor,Venezolana,0,1285.382,1285.382,1,Sin alcantarillado,2854,Magdalena
Hombre,Rural,47,Menor,Venezolana,0,1285.382,1285.382,1,Sin internet,3922,Magdalena
Hombre,Rural,47,Menor,Venezolana,150.95805,0,150.95805,0,Sin empleo,7099,Magdalena
Hombre,Rural,47,Menor,Venezolana,374.74126,910.64079,1285.382,0.708459267361765,Hacinamiento,750,Magdalena
Hombre,Rural,47,Menor,Venezolana,591.10712,694.27493,1285.382,0.540131206131718,Sin acueducto,1818,Magdalena
Hombre,Rural,47,Menor,Venezolana,591.10712,694.27493,1285.382,0.540131206131718,Sin combustible adecuado para cocinar,216,Magdalena
Hombre,Rural,47,Menor,Venezolana,591.10712,694.27493,1285.382,0.540131206131718,Sin recogida de basuras,1284,Magdalena
Hombre,Rural,47,Menor,Venezolana,689.38246,595.999588,1285.382,0.463675069356814,Sin espacio exclusivo para la cocina,3388,Magdalena
Hombre,Rural,47,Menor,Venezolana,772.25793,513.124115,1285.382,0.399199704834827,Sin refrigerador,4456,Magdalena
Hombre,Rural,47,Menor,Venezolana,827.61542,457.76663,1285.382,0.356132752753656,Sin paredes duraderas,6592,Magdalena
Hombre,Rural,47,Menor,Venezolana,827.61542,457.76663,1285.382,0.356132752753656,Sin pisos duraderos,6058,Magdalena
Hombre,Rural,47,Menor,Venezolana,1008.766,276.61581,1285.382,0.215201247566871,Sin sanitario,4990,Magdalena
Hombre,Rural,47,Menor,Venezolana,1285.382,0,1285.382,0,Sin electricidad,5524,Magdalena
Hombre,Rural,50,Mayor,Colombiana,10215.7,18152.627,28368.33,0.639890575158989,Sin suministro continuo de agua,2345,Meta
Hombre,Rural,50,Mayor,Colombiana,10487.33,95168.77,105656.1,0.900740894278702,Sin alcantarillado,2861,Meta
Hombre,Rural,50,Mayor,Colombiana,13323.43,92332.68,105656.1,0.873898241559172,Sin internet,3929,Meta
Hombre,Rural,50,Mayor,Colombiana,24648.33,81007.78,105656.1,0.76671181313715,Sin recogida de basuras,1291,Meta
Hombre,Rural,50,Mayor,Colombiana,28368.33,77287.77,105656.1,0.731503150315032,Sin acueducto,1825,Meta
Hombre,Rural,50,Mayor,Colombiana,66668.25,38987.85,105656.1,0.369007089983446,Sin combustible adecuado para cocinar,223,Meta
Hombre,Rural,50,Mayor,Colombiana,80390.504,25265.6,105656.1,0.239130537659444,Sin refrigerador,4463,Meta
Hombre,Rural,50,Mayor,Colombiana,84107.81,21548.29,105656.1,0.20394742944326,Hacinamiento,757,Meta
Hombre,Rural,50,Mayor,Colombiana,90896.56,4686.244,95582.799,0.0490281101728356,Sin empleo,7104,Meta
Hombre,Rural,50,Mayor,Colombiana,94003.06,11653.04,105656.1,0.110292164863174,Sin espacio exclusivo para la cocina,3395,Meta
Hombre,Rural,50,Mayor,Colombiana,96002.18,9653.922,105656.1,0.0913711749723868,Sin pisos duraderos,6065,Meta
Hombre,Rural,50,Mayor,Colombiana,96273.34,9382.762,105656.1,0.0888047353631262,Sin electricidad,5531,Meta
Hombre,Rural,50,Mayor,Colombiana,100131,5525.109,105656.1,0.0522933271245106,Sin sanitario,4997,Meta
Hombre,Rural,50,Mayor,Colombiana,102862.9,2793.2493,105656.1,0.0264371796801131,Sin paredes duraderas,6599,Meta
Hombre,Rural,50,Mayor,Retornada,0,757.28266,757.28266,1,Sin acueducto,1826,Meta
Hombre,Rural,50,Mayor,Retornada,0,757.28266,757.28266,1,Sin alcantarillado,2862,Meta
Hombre,Rural,50,Mayor,Retornada,0,757.28266,757.28266,1,Sin internet,3930,Meta
Hombre,Rural,50,Mayor,Retornada,0,757.28266,757.28266,1,Sin recogida de basuras,1292,Meta
Hombre,Rural,50,Mayor,Retornada,221.65737,535.62529,757.28266,0.707299028872522,Sin combustible adecuado para cocinar,224,Meta
Hombre,Rural,50,Mayor,Retornada,382.16192,375.12074,757.28266,0.495351022562698,Sin refrigerador,4464,Meta
Hombre,Rural,50,Mayor,Retornada,516.07888,88.894104,604.97298,0.146938965770008,Sin empleo,7105,Meta
Hombre,Rural,50,Mayor,Retornada,540.19559,217.08707,757.28266,0.286665840202917,Sin electricidad,5532,Meta
Hombre,Rural,50,Mayor,Retornada,540.19559,217.08707,757.28266,0.286665840202917,Sin pisos duraderos,6066,Meta
Hombre,Rural,50,Mayor,Retornada,540.19559,217.08707,757.28266,0.286665840202917,Sin sanitario,4998,Meta
Hombre,Rural,50,Mayor,Retornada,540.403717,216.87894,757.28266,0.2863910022712,Sin espacio exclusivo para la cocina,3396,Meta
Hombre,Rural,50,Mayor,Retornada,596.77811,160.50455,757.28266,0.211948006309824,Hacinamiento,758,Meta
Hombre,Rural,50,Mayor,Retornada,629.0897,128.19296,757.28266,0.16928019981337,Sin paredes duraderas,6600,Meta
Hombre,Rural,50,Mayor,Venezolana,0,1515.924,1515.924,1,Sin acueducto,1827,Meta
Hombre,Rural,50,Mayor,Venezolana,0,1515.924,1515.924,1,Sin alcantarillado,2863,Meta
Hombre,Rural,50,Mayor,Venezolana,64.991539,1450.933,1515.924,0.957127797963486,Sin internet,3931,Meta
Hombre,Rural,50,Mayor,Venezolana,64.991539,1450.933,1515.924,0.957127797963486,Sin recogida de basuras,1293,Meta
